timestamp	slug	filename	caption	location_lat	location_lng	location_alt	location_acc
1746250116	20250503022836_8a3e9	20250503022836_8a3e9.png		34.891441693923625	134.56628777465787	32.65798246843647	39.74904216024918
1746252162	20250503030242_1de2a	20250503030242_1de2a.png		34.89148294036802	134.5665043404338	34.90798246843647	21.815202105051473
1746256944	20250503042224_b6854	20250503042224_b6854.png		34.7568470914818	134.8049356635148	3.505676217377186	5.525909000211933
1746324631	20250504111031_65b2f	20250504111031_65b2f.png		34.82221780489545	134.67659465566354	33.316988041029816	22.154024219742585
1746324807	20250504111327_79af7	20250504111327_79af7.png	姫路モノレール	34.82233485731266	134.67641773491377	34.71698804102982	15.772866607608515
1746330987	20250504125627_585c7	20250504125627_585c7.png		34.82176360561073	134.67585039418606	52.09698804102982	21.957201662768316
1746331923	20250504011203_1565f	20250504011203_1565f.png	創作エイサー	34.822118900448814	134.67592121411968	52.09698804102982	136.8403532254294
1746333522	20250504013842_77eeb	20250504013842_77eeb.png		34.824235389633884	134.67974055234822	32.886988041029824	146.3760362494381
1746334933	20250504020213_70a2b	20250504020213_70a2b.png		34.82294914803372	134.67750525422292	33.37698804102982	684.5464909313232
1746334989	20250504020309_6dfc6	20250504020309_6dfc6.png		34.82486698795171	134.68502571259918	33.37698804102982	315.4614445428537
1746497644	20250506111404_1271c	20250506111404_1271c.png		34.68194653426802	133.91122723616468	7.497721987133943	16.522727297872088
1746600304	20250507034504_b0749	20250507034504_b0749.png		34.73357788447535	135.49842155793365	8.981139223622513	54.300727329895935
1746600411	20250507034651_ccd20	20250507034651_ccd20.png		34.7334777984829	135.49971956809253	8.043153594256196	36.329091398239
1746602969	20250507042929_b91c5	20250507042929_b91c5.png		35.31472999605845	136.289090020709	98.27083969116211	10.17681888522407
1746603451	20250507043731_0514f	20250507043731_0514f.png		35.31483274960689	136.2901160593789	92.66497763635408	14.567310243643592
1746604771	20250507045931_1db18	20250507045931_1db18.png		35.31566713474255	136.2904082426208	89.99892807006836	6.573381131221605
1746606501	20250507052821_fffa3	20250507052821_fffa3.png		35.53025911773879	136.2110444872433	113.4955821307246	193.4948792810765
1746607543	20250507054543_f3209	20250507054543_f3209.png		35.63868655040063	136.0726837571393	12.002519214585405	52.677561811636686
1746607776	20250507054936_d0340	20250507054936_d0340.png		35.64491319473427	136.07635103178777	21.66323471069336	4.0391915782559025
1746607947	20250507055227_4c824	20250507055227_4c824.png		35.644559992046155	136.0773685119787	11.355187646068572	56.03714711616866
1746608686	20250507060446_2214a	20250507060446_2214a.png		35.64521132786048	136.07697680469204	11.157097928314464	24.40408419940504
1746611676	20250507065436_25f03	20250507065436_25f03.png		35.903083471554545	136.1704365785442	41.52112654926104	32.406480881585296
1746619005	20250507085645_1b5d9	20250507085645_1b5d9.png		35.90303887962281	136.166108630594	41.759137830322956	219.58270403648805
1746655168	20250508065928_f6909	20250508065928_f6909.png		35.9032024990968	136.1702921514555	37.89042334280299	21.92179907926618
1746656322	20250508071842_b4303	20250508071842_b4303.png		35.84220180220731	136.18717386635151	70.29799170293441	19.697142753333093
1746666324	20250508100524_10ec1	20250508100524_10ec1.png		35.845815353899134	136.21712582813532	144.3137009522646	30.639685759803136
1746667925	20250508103205_616d2	20250508103205_616d2.png		35.845481271805106	136.2169209780164	146.64534843174815	36.891247294625
1746667947	20250508103227_d3141	20250508103227_d3141.png		35.845481271805106	136.2169209780164	146.64534843174815	36.891247294625
1746668928	20250508104848_d9c6f	20250508104848_d9c6f.png		35.84516998298676	136.2162872077229	136.38251408257744	3.6544052814360333
1746669435	20250508105715_6939c	20250508105715_6939c.png		35.845299305048634	136.21622715303243	136.3324897568673	4.748651511601387
1746671705	20250508113505_b48d6	20250508113505_b48d6.png		35.84680824798852	136.21786353491404	163.20302273919202	40.329617290103144
1746671747	20250508113547_7718c	20250508113547_7718c.png		35.84680824798852	136.21786353491404	163.20302273919202	40.329617290103144
1746679080	20250508013800_f08ad	20250508013800_f08ad.png		35.83588000618856	136.21783487755806	105.46969059295952	4.748651530191764
1746680720	20250508020520_64f72	20250508020520_64f72.png		35.8356242545169	136.21771451861122	120.16314949467778	4.748651530191761
1746701452	20250508075052_e1551	20250508075052_e1551.png		35.64498465270532	136.07649657763298	10.679441501386464	5.45313170578415
1746701941	20250508075901_2cdc8	20250508075901_2cdc8.png		35.644735803571045	136.07757063933462	19.364873943328853	38.06822460733225
1746846147	20250510120227_fa51b	20250510120227_fa51b.png		34.74916194058853	134.8731614342959	24.16887164713411	22.382173856258593
