timestamp	slug	filename	caption	location_lat	location_lng	location_alt	location_acc	hashtag_names
1725679188	20240907121948_b479d	20240907121948_b479d.png		34.31416557971364	133.81213050789052	7.073660373687744	61	うどん;ご当地グルメ;食堂めぐり
1727258197	20240925065637_28075	20240925065637_28075.png		33.26409447925385	130.29874788561986	6.660662651062012	40	うどん;ご当地グルメ;食堂めぐり
1731228584	20241110054944_8fd49	20241110054944_8fd49.png		34.681226429308765	133.9375139309917	12.543972969055176	35	うどん;ご当地グルメ
1732672133	20241127104853_e73b8	20241127104853_e73b8.png		33.590631742900065	130.42042558003394	14.757308006286621	168.33034031517082	うどん;ご当地グルメ;食堂めぐり;駅
1736049328	20250105125528_70ee2	20250105125528_70ee2.png		34.649796931268625	133.8863501933351	4.216146469116211	35	うどん;ご当地グルメ;食堂めぐり
1742355143	20250319123223_c6142	20250319123223_c6142.png		34.543948732842914	133.59319814036596	18.025783846788393	13.999997546867455	うどん;ご当地グルメ;食堂めぐり
1742356335	20250319125215_1b06f	20250319125215_1b06f.png		34.54384280158031	133.59332442711639	18.271592708148617	21.426496892853233	pxky;うどん
1745891299	20250429104819_7c52e	20250429104819_7c52e.png		34.31034293836854	133.85029727042644	5.556928324699399	11.12416128799233	うどん;お知らせ;ご当地グルメ;食堂めぐり
1745891447	20250429105047_b86a5	20250429105047_b86a5.png		34.31036172277096	133.8503614516318	5.655487346462905	2.420253691212154	うどん;ご当地グルメ;食堂めぐり
1745892220	20250429110340_1b266	20250429110340_1b266.png	日の出製麺所	34.3103470889645	133.85034736544657	5.556928324699399	16.863146981141718	うどん;ご当地グルメ;食堂めぐり
1746934561	20250511123601_4d3ea	20250511123601_4d3ea.png	藤田ぴっぴ\n岡山うどん総選挙第2位	34.532085963836174	133.9725788375249	4.529242377057535	20.843038214237946	うどん;ご当地グルメ;食堂めぐり
1747458239	20250517140359_2c9be	20250517140359_2c9be.png	うどん村\n岡山うどん総選挙第1位	34.637342066053584	133.89154197579768	6.400594201077126	18.920601217486947	うどん;ご当地グルメ;食堂めぐり
1747460867	20250517144747_017b5	20250517144747_017b5.png		34.637544775965715	133.8916195693223	4.330594201077133	26.52711314392567	うどん;ご当地グルメ
1749871266	20250614122106_5c5b0	20250614122106_5c5b0.png		34.68503889690209	133.82403936448424	7.590949200225225	26.99816741808349	うどん;ご当地グルメ
1750558481	20250622111441_2df30	20250622111441_2df30.png		34.494490253633	133.5140350446203	6.272588291000844	15.648005980614233	うどん;ご当地グルメ;食堂めぐり
1751682171	20250705112251_40cff	20250705112251_40cff.png		34.56492308045726	133.7967958301383	1.83823953080487	77.7730874486857	うどん;ご当地グルメ
1751683285	20250705114125_c6a70	20250705114125_c6a70.png		34.56490703766296	133.79683710455086	1.83823953080487	100.25093503085105	うどん;ご当地グルメ
1752375893	20250713120453_7467d	20250713120453_7467d.png		34.50186616147362	133.80684042043075	25.290857328816088	4.661523180078944	うどん;ご当地グルメ
1752375927	20250713120527_e503f	20250713120527_e503f.png		34.50192554721125	133.80677416566877	26.544798706658185	4.748651546685927	うどん;ご当地グルメ
